AMB_TEMP CH4 CO NMHC O3 PM10 RH SO2 THC UVB WD_HR WIND_DIREC WIND_SPEED WS_HR
18 1 0 0 4 115 93 8 2 1 23 54 0 0
16 1 0 0 6 40 77 2 2 1 85 66 1 0
27 1 0 0 26 40 90 10 2 1 255 270 2 2
28 1 0 0 42 17 74 4 2 1 77 64 1 2
28 1 0 0 24 27 69 2 2 1 235 236 4 5
23 1 0 0 43 22 93 1 2 1 54 56 3 1
34 1 0 0 34 39 60 4 2 1 243 241 4 4
31 2 1 0 53 57 61 4 2 1 177 124 1 0
6 1 0 0 38 59 90 6 2 1 145 145 2 1
14 1 0 0 35 87 81 0 2 0 85 87 3 2
20 2 1 0 21 74 60 3 2 1 140 108 1 1
18 1 0 0 20 70 78 3 2 1 191 201 1 0
25 1 0 0 11 86 80 10 2 1 238 249 1 0
24 1 0 0 51 50 43 2 2 1 95 85 2 2
27 1 0 0 20 68 73 11 2 1 254 251 1 0
22 1 0 0 55 46 48 2 2 1 117 142 2 2
31 1 0 0 48 34 68 2 2 1 297 295 1 1
22 1 0 0 44 42 77 2 2 1 84 84 1 1
27 1 0 0 8 33 78 1 2 1 285 341 0 0
23 1 0 0 29 51 75 3 2 1 145 145 2 1
28 1 0 0 6 22 83 1 2 1 151 152 3 2
30 1 0 0 16 44 76 9 2 1 170 181 1 0
14 1 0 0 51 29 96 1 2 1 68 65 1 1
17 1 0 0 23 57 75 3 2 1 102 104 3 4
25 1 0 0 2 56 81 3 2 1 126 113 1 1
15 2 1 0 20 122 85 5 2 1 102 86 2 0
23 2 0 0 29 28 75 3 2 1 145 145 2 1
18 1 0 0 58 103 76 1 1 1 81 75 2 1
29 1 0 0 8 34 67 4 2 1 214 217 2 1
24 2 0 0 37 34 81 3 2 0 89 83 2 2
29 1 0 0 25 29 75 1 2 1 95 111 4 2
28 1 0 0 18 39 90 0 2 1 284 289 3 2
20 1 0 0 35 7 87 1 2 1 145 145 2 1
16 1 0 0 43 37 72 1 2 1 87 84 1 1
13 1 0 0 49 15 95 0 2 1 67 75 1 1
32 1 0 0 43 38 61 3 2 1 198 201 3 2
27 1 0 0 18 14 88 1 2 1 294 298 2 1
21 1 0 0 41 29 86 2 2 1 59 55 3 3
23 1 0 0 47 33 75 1 2 0 145 145 2 1
29 1 0 0 9 20 75 8 2 1 107 107 3 3
25 1 0 0 44 24 86 4 1 1 70 77 2 1
26 2 1 0 0 39 87 5 2 0 251 305 0 0
22 2 0 0 11 62 79 7 2 0 97 98 0 0
25 1 0 0 30 27 70 2 2 1 48 51 5 5
20 1 0 0 26 36 52 18 2 1 69 68 2 2
25 2 1 0 3 34 80 3 2 1 190 7 0 0
23 1 0 0 22 23 75 1 2 0 145 145 2 1
28 1 0 0 21 23 96 1 2 1 33 36 5 3
30 1 0 0 4 28 77 2 2 1 96 98 4 3
11 1 0 0 17 23 84 2 2 1 89 104 1 1
23 1 0 0 43 29 75 1 2 1 145 145 2 1
15 1 0 0 38 41 64 1 1 1 72 82 1 1
27 1 0 0 24 17 94 3 2 1 47 39 3 3
17 1 0 0 27 14 89 2 1 1 71 68 2 1
28 1 0 0 5 20 87 3 2 1 42 44 3 2
30 1 0 0 26 43 69 3 2 1 148 131 1 0
25 1 0 0 5 22 89 2 2 1 204 180 0 1
23 1 0 0 29 46 73 1 2 1 58 53 3 3
30 1 0 0 17 23 68 1 2 1 247 243 6 6
22 2 0 0 6 28 82 2 2 1 143 153 0 0
24 1 0 0 50 132 81 1 2 1 48 52 3 3
21 1 0 0 31 18 82 1 2 1 64 82 1 1
21 1 0 0 18 39 91 7 1 1 73 68 1 0
24 2 0 0 17 22 73 1 2 1 180 179 1 0
23 1 0 0 23 78 81 4 2 1 251 251 2 1
14 1 0 0 32 26 70 2 2 1 90 96 2 1
29 1 0 0 3 45 82 3 2 1 357 320 1 0
27 1 0 0 30 39 70 1 2 1 100 89 2 2
35 1 0 0 16 23 47 1 1 1 153 158 2 1
18 2 1 0 1 94 79 3 3 0 266 257 0 0
34 1 0 0 33 28 41 1 2 1 227 253 2 2
29 1 0 0 23 45 68 1 2 1 104 105 2 2
13 1 1 0 1 53 87 7 2 1 249 193 0 0
29 1 0 0 64 39 60 3 2 1 81 58 2 1
16 2 0 0 30 32 89 2 2 1 243 68 1 0
26 1 0 0 2 38 78 4 2 1 221 217 1 1
20 1 0 0 49 27 77 1 1 1 87 83 3 3
14 1 0 0 31 34 65 2 1 1 83 72 1 0
18 1 0 0 18 41 90 1 2 1 76 341 0 0
14 2 0 0 39 111 59 6 2 1 173 172 1 0
26 1 0 0 22 44 86 1 2 1 152 106 1 1
18 1 0 0 52 89 89 1 2 1 59 57 4 3
30 2 2 0 29 57 74 3 2 1 145 145 2 1
14 1 0 0 43 15 95 3 2 1 76 78 1 1
29 1 0 0 23 28 1 0 2 1 0 145 2 1
18 1 2 0 3 73 88 3 2 1 291 357 0 0
22 1 0 0 28 20 70 1 2 1 193 91 1 0
32 1 0 0 34 33 59 3 2 1 156 168 0 0
28 2 2 0 29 51 74 3 3 1 145 145 2 1
31 1 0 0 37 57 65 5 2 1 250 221 1 1
28 1 0 0 4 23 88 1 2 1 37 2 0 0
23 1 1 0 0 23 97 3 2 1 251 241 0 0
27 2 0 0 29 34 71 0 2 1 145 145 2 1
23 1 0 0 46 13 75 1 2 0 145 145 2 1
19 2 1 0 29 47 70 3 2 1 145 145 2 1
17 1 0 0 41 19 67 0 1 1 82 78 1 1
29 1 0 0 29 35 75 6 2 0 130 120 1 1
23 2 0 0 14 54 81 5 2 0 102 103 1 1
28 1 0 0 60 44 76 2 2 1 48 52 1 1
25 2 1 0 5 55 75 5 2 1 68 110 1 0
30 1 0 0 25 37 70 2 2 1 253 250 6 6
23 1 0 0 8 32 75 20 2 1 121 118 2 2
18 1 0 0 40 27 92 1 2 1 52 58 5 4
12 1 0 0 4 27 89 2 2 1 51 54 1 0
18 1 0 0 30 110 67 4 2 1 101 103 2 2
14 1 0 0 33 13 82 1 2 1 91 91 4 3
16 1 0 0 37 18 69 0 1 1 89 93 1 1
23 1 0 0 40 44 75 2 2 2 145 145 2 1
24 1 0 0 25 17 84 2 2 1 145 145 2 1
30 1 1 0 3 20 73 4 2 1 335 219 0 0
23 1 1 0 5 50 78 9 2 1 291 298 2 1
21 1 0 0 31 81 54 5 2 1 231 239 0 0
23 2 1 0 5 65 60 7 3 1 228 111 1 0
33 1 0 0 51 61 66 6 2 0 113 108 2 1
33 1 0 0 45 32 48 3 2 1 216 241 1 0
24 1 0 0 50 40 78 2 2 1 57 57 5 4
30 1 0 0 20 34 15 156 2 1 293 1 0 1
16 1 0 0 34 22 93 1 2 1 54 59 3 3
25 1 0 0 3 38 92 2 2 1 170 178 1 1
25 1 0 0 17 42 80 5 2 1 116 118 2 2
18 1 0 0 19 67 80 2 2 1 44 40 4 3
16 2 0 0 16 23 79 1 2 1 127 107 0 0
21 1 0 0 78 73 60 2 2 1 85 89 2 0
23 1 1 0 5 103 80 4 2 1 214 167 1 1
29 1 1 0 9 54 76 2 2 1 159 125 1 1
17 1 0 0 21 20 91 1 2 1 46 44 4 3
23 1 0 0 12 45 75 1 2 1 145 145 2 1
18 1 0 0 22 38 81 1 2 1 102 108 1 1
16 1 0 0 41 32 61 2 2 1 68 70 3 3
21 1 0 0 59 43 74 1 1 1 86 85 3 3
23 1 0 0 2 38 75 2 2 0 145 145 2 1
18 1 0 0 36 13 91 2 2 1 61 66 2 2
23 2 1 0 29 43 75 3 2 1 145 145 2 1
28 1 0 0 9 25 78 3 2 1 316 312 1 1
23 1 0 0 14 40 75 2 2 0 145 145 2 1
29 1 0 0 43 52 60 3 2 1 136 99 2 0
20 1 0 0 40 10 91 3 1 1 280 277 0 0
29 1 0 0 7 31 73 3 2 1 204 199 1 1
23 2 0 0 18 58 96 1 2 1 309 117 0 0
22 1 0 0 1 34 87 2 2 1 268 57 0 0
19 2 0 0 49 68 79 1 2 1 104 111 2 1
29 1 0 0 42 82 59 6 2 1 284 302 1 1
25 2 2 0 29 56 91 2 2 1 145 145 2 1
22 1 0 0 6 64 92 1 2 1 195 165 1 0
33 1 0 0 42 35 51 3 2 1 256 254 1 1
28 1 0 0 14 43 77 5 2 1 169 160 1 1
27 1 0 0 4 48 88 4 2 1 223 219 1 1
15 1 0 0 41 57 82 1 2 1 32 30 7 6
28 1 0 0 38 60 79 5 2 1 57 62 7 7
28 1 0 0 8 39 78 10 2 1 315 307 1 2
23 2 1 0 29 43 75 3 2 1 145 145 2 1
29 1 0 0 25 46 61 3 2 1 270 239 2 1
26 1 0 0 30 40 68 4 2 1 84 84 9 8
28 2 0 0 39 60 64 3 2 1 169 178 2 0
27 1 0 0 2 42 78 1 2 1 147 153 1 1
20 1 0 0 12 20 93 2 2 1 127 144 2 2
32 1 0 0 81 23 53 5 1 1 78 72 2 1
20 1 0 0 67 93 61 3 2 1 78 82 6 6
14 1 0 0 39 29 93 2 2 1 59 63 4 4
27 1 0 0 12 26 84 5 2 1 201 132 0 0
20 1 0 0 56 102 62 9 2 1 95 83 4 3
26 1 0 0 7 55 84 3 2 1 179 196 1 1
23 1 0 0 29 32 75 1 2 1 145 145 2 1
27 1 0 0 40 108 73 6 2 1 316 355 1 0
18 1 0 0 20 31 92 1 2 1 73 73 3 2
23 2 1 0 4 88 83 5 3 0 292 331 0 0
17 1 1 0 1 70 97 9 2 1 14 359 0 0
22 1 0 0 79 47 65 4 2 1 60 51 6 4
28 1 0 0 4 48 85 10 2 1 54 59 4 4
16 1 0 0 17 22 75 1 2 1 159 159 0 0
22 2 0 0 29 23 75 1 2 1 145 145 2 1
20 1 0 0 42 59 63 1 2 1 98 99 1 1
19 2 1 0 1 67 89 1 2 1 272 276 1 0
24 2 1 0 4 15 91 2 2 1 198 198 1 0
19 1 0 0 41 78 86 3 2 1 110 144 0 0
17 1 0 0 41 17 76 1 2 1 72 307 0 0
24 1 0 0 23 17 77 1 2 0 111 74 1 0
27 1 0 0 6 9 89 2 2 1 81 65 2 2
27 1 0 0 6 48 81 3 2 1 141 123 0 0
17 1 0 0 56 9 94 4 2 1 68 69 3 2
23 1 0 0 21 13 94 1 2 1 145 145 2 1
26 2 1 0 7 70 76 5 2 1 96 94 0 0
30 1 0 0 28 26 72 0 2 1 42 287 0 0
28 1 0 0 29 35 72 2 2 1 145 145 2 1
23 1 0 0 27 49 75 2 2 0 145 145 2 1
17 1 0 0 52 71 77 1 2 1 261 194 1 0
33 1 0 0 53 28 62 4 2 1 244 124 4 3
14 1 0 0 9 84 58 2 2 1 103 97 2 1
22 1 0 0 46 19 80 0 1 1 100 132 0 1
35 1 0 0 39 42 61 3 2 10 253 247 2 2
23 2 0 0 37 35 79 2 2 1 172 138 1 0
23 1 0 0 26 26 69 6 2 1 96 90 3 1
17 1 0 0 60 98 64 2 2 1 70 73 4 4
23 2 0 0 3 24 85 2 2 1 59 53 1 0
15 1 0 0 38 114 53 5 2 1 67 68 4 4
19 1 0 0 23 39 78 1 2 1 81 61 1 1
24 1 0 0 1 26 96 3 2 1 210 202 0 0
14 1 0 0 16 40 62 2 2 1 122 103 1 1
30 1 0 0 20 43 57 7 2 4 254 262 1 0
22 1 0 0 33 39 63 3 2 1 80 83 3 2
33 1 0 0 27 37 53 2 2 0 79 76 2 1
17 1 0 0 49 1 100 1 2 1 145 145 2 1
23 1 0 0 41 9 75 2 2 0 145 145 2 1
29 1 0 0 28 34 68 3 1 0 242 244 6 5
22 2 2 0 29 86 62 5 3 1 145 145 2 1
23 1 0 0 53 22 75 1 2 0 145 145 2 1
28 2 1 0 30 34 62 3 2 1 254 256 1 1
29 1 0 0 16 20 73 2 2 1 140 179 3 1
16 1 0 0 35 115 55 5 2 1 68 57 6 5
23 1 0 0 40 72 92 1 2 1 50 53 4 3
25 1 0 0 42 23 60 1 1 1 160 194 1 0
23 1 0 0 18 15 98 2 2 1 259 264 1 1
19 1 0 0 30 7 89 2 2 1 145 145 2 1
26 1 0 0 27 37 75 2 2 1 269 312 1 0
21 2 1 0 1 103 71 5 2 0 287 287 1 0
29 1 0 0 9 45 7 0 2 1 145 145 0 1
17 1 0 0 42 25 91 2 1 1 66 65 2 1
23 1 0 0 29 28 73 2 2 1 98 92 2 1
17 1 0 0 34 46 95 1 2 1 56 55 6 6
17 1 0 0 24 34 70 3 2 1 85 92 2 2
27 1 0 0 48 24 77 2 2 1 103 105 4 3
29 1 0 0 24 29 83 0 2 1 70 56 3 2
26 1 0 0 19 56 66 2 2 1 251 248 5 6
17 1 0 0 16 22 85 0 2 1 172 176 1 1
18 1 0 0 45 18 100 1 2 1 145 145 2 1
30 1 1 0 29 42 65 4 2 1 145 145 2 1
26 1 0 0 4 40 78 3 2 1 60 199 1 3
25 1 1 0 11 24 85 2 2 1 100 106 1 1
29 1 0 0 7 26 77 3 2 1 173 184 1 1
30 2 2 0 29 58 69 1 2 1 145 145 2 1
26 1 0 0 15 33 91 3 2 1 33 35 1 1
23 1 0 0 48 57 26 6 2 1 239 283 1 0
29 1 0 0 59 67 64 1 2 1 256 115 2 0
23 1 1 0 4 11 83 2 2 1 99 107 2 1
32 1 0 0 68 33 58 7 1 1 86 89 2 2
33 1 0 0 22 41 58 3 2 1 178 177 2 2
25 1 0 0 20 24 76 2 2 1 189 193 4 4
23 1 0 0 39 30 84 2 2 1 59 55 2 3
30 1 0 0 42 39 72 2 2 1 291 290 3 2
19 2 0 0 54 26 84 1 2 0 57 69 1 1
23 1 0 0 29 38 75 2 2 1 145 145 2 1
31 2 1 0 29 91 65 4 2 1 145 145 2 1
24 2 0 0 4 43 90 1 2 1 197 169 1 0
14 1 0 0 25 9 81 2 2 1 84 86 2 2
32 1 0 0 77 46 61 5 2 1 233 268 1 1
31 1 0 0 47 45 62 2 2 1 74 20 2 1
32 1 0 0 79 42 47 2 2 1 206 206 1 1
24 1 0 0 30 21 95 0 2 1 125 220 1 0
28 1 0 0 56 65 63 1 2 1 46 42 2 2
12 2 1 0 16 108 86 4 2 1 96 87 2 1
25 1 0 0 22 46 82 3 2 1 241 244 4 4
23 2 1 0 29 50 75 7 2 1 145 145 2 1
20 1 0 0 58 39 100 3 2 1 145 145 2 1
19 2 0 0 22 68 74 6 2 3 313 299 2 2
26 1 0 0 9 33 78 1 2 1 165 157 1 0
27 1 0 0 15 37 85 7 2 1 85 118 1 0
34 1 0 0 53 49 50 3 2 1 253 126 1 0
29 1 0 0 13 79 80 1 2 1 33 34 10 9
25 1 0 0 24 29 92 0 2 1 130 132 2 2
23 1 0 0 29 48 75 5 2 1 145 145 2 1
26 1 0 0 24 88 78 8 2 1 240 255 1 1
20 1 0 0 24 11 75 2 2 1 87 83 7 4
21 1 0 0 53 80 29 5 2 1 89 85 3 3
28 1 0 0 7 43 73 4 2 1 144 126 2 1
34 1 0 0 38 46 57 43 2 1 45 33 3 2
17 1 0 0 29 32 63 2 2 1 59 55 3 3
16 1 1 0 1 67 72 3 2 1 168 170 1 1
26 2 0 0 18 33 94 2 2 1 109 76 0 1
15 1 0 0 31 29 82 1 2 1 50 51 5 4
21 1 0 0 40 78 61 1 2 1 33 33 2 2
8 1 0 0 42 12 100 1 2 1 145 145 2 1
30 1 0 0 5 43 73 2 2 1 142 128 1 1
17 1 0 0 31 50 87 1 2 1 117 116 2 2
29 1 1 0 29 57 76 0 2 1 145 145 2 1
33 1 0 0 53 32 51 4 2 1 244 240 2 1
23 2 2 0 29 45 75 4 3 1 145 145 2 1
28 2 1 0 11 51 78 3 2 1 222 253 2 1
26 1 0 0 7 22 79 1 2 1 164 161 3 3
12 2 0 0 29 61 86 2 2 1 145 145 2 1
15 1 0 0 35 29 92 1 2 1 54 55 4 4
27 1 0 0 11 52 69 2 2 1 101 103 6 0
27 1 0 0 -7 22 95 6 2 1 86 88 1 1
34 1 0 0 65 53 51 3 1 1 264 280 2 2
26 1 0 0 31 16 67 1 2 1 95 97 4 4
19 1 0 0 50 29 90 2 2 1 145 145 2 1
12 1 0 0 33 8 81 1 1 1 288 278 0 0
25 1 0 0 9 32 83 4 2 1 153 175 2 1
30 1 0 0 20 60 65 2 2 1 158 168 2 2
26 1 0 0 32 56 69 3 2 1 226 243 2 1
21 1 0 0 50 64 94 1 2 1 318 302 2 1
16 1 0 0 42 14 88 0 1 1 61 68 1 1
26 2 0 0 13 29 86 3 2 1 349 341 1 0
30 2 0 0 15 24 67 3 2 0 252 255 1 1
23 2 1 0 29 45 75 2 2 1 145 145 2 1
25 1 0 0 17 70 86 2 2 1 232 220 1 1
21 1 0 0 41 21 73 1 2 1 93 78 1 1
23 1 0 0 35 44 78 4 2 1 88 87 4 4
15 1 0 0 46 60 83 4 2 1 90 90 2 1
18 1 0 0 34 21 85 4 2 1 92 90 2 2
28 1 0 0 27 37 73 1 2 1 145 128 0 0
20 1 0 0 27 42 97 2 2 1 133 122 1 1
22 1 0 0 21 86 87 12 2 1 91 88 2 2
27 1 0 0 38 53 77 4 2 1 50 330 5 2
17 1 0 0 9 39 62 2 2 1 216 184 1 0
25 1 0 0 25 43 99 1 2 1 273 270 0 0
27 1 0 0 6 19 80 1 1 1 179 179 2 1
17 2 0 0 38 20 97 1 2 0 63 63 1 1
23 1 0 0 37 82 95 3 2 1 198 210 1 1
23 1 0 0 45 51 66 1 2 1 69 57 4 4
10 1 0 0 48 25 92 1 2 1 53 51 5 4
22 1 0 0 54 42 65 2 1 1 141 142 1 1
28 1 0 0 55 57 65 2 2 1 65 56 2 1
15 1 0 0 43 3 100 1 2 1 145 145 2 1
30 1 0 0 73 54 59 3 2 4 345 351 1 0
20 1 0 0 9 21 87 1 2 1 174 217 1 1
29 1 0 0 9 23 76 3 2 1 213 196 0 0
23 1 0 0 92 70 41 5 2 1 290 300 2 2
31 1 0 0 29 55 66 5 2 1 122 125 2 1
26 1 0 0 42 56 69 2 1 2 75 71 3 2
23 2 0 0 29 98 75 2 2 1 145 145 2 1
21 1 0 0 9 29 74 3 2 1 287 289 1 2
23 1 0 0 17 46 84 11 2 1 59 37 1 1
30 1 0 0 34 41 76 1 2 1 188 217 2 2
23 1 0 0 2 35 75 3 2 0 145 145 2 1
24 2 1 0 14 40 80 0 2 1 259 255 0 0
16 1 0 0 27 21 83 4 2 1 189 161 1 1
27 1 0 0 67 52 58 2 2 1 302 275 1 0
21 2 1 0 5 50 89 4 2 1 235 209 0 0
28 1 0 0 18 29 74 2 2 1 252 250 6 5
21 1 0 0 40 49 68 3 2 1 140 137 1 0
27 1 0 0 24 44 90 1 2 1 305 309 3 2
27 2 0 0 10 37 80 3 2 0 133 129 0 0
20 1 0 0 23 45 75 1 2 1 100 105 2 2
24 1 0 0 45 54 62 2 2 1 298 312 2 1
18 1 0 0 31 26 57 3 2 1 51 57 6 6
24 2 0 0 29 22 75 4 2 1 145 145 2 1
22 1 0 0 43 18 75 1 2 1 83 76 4 4
16 1 0 0 18 38 57 4 2 2 79 75 2 1
23 1 0 0 20 6 95 0 2 1 145 145 2 1
28 1 0 0 28 39 89 2 2 1 266 2 0 0
35 1 0 0 21 7 50 1 2 1 118 110 5 4
18 1 0 0 48 73 62 4 2 1 56 62 1 1
33 1 0 0 83 46 62 15 2 1 63 49 2 1
27 1 0 0 29 39 62 3 2 1 73 78 7 6
23 2 1 0 0 113 87 4 2 1 84 359 0 0
16 1 0 0 24 13 95 5 2 1 64 66 1 1
27 1 0 0 25 31 72 1 2 1 118 115 2 2
29 1 0 0 2 5 77 1 1 1 116 114 2 2
25 1 0 0 52 50 84 1 2 1 80 108 5 3
24 1 0 0 39 33 83 5 1 0 82 93 2 2
18 1 0 0 41 0 76 7 2 1 131 131 2 2
22 1 0 0 54 70 62 6 2 1 30 34 4 1
18 1 0 0 26 21 75 0 2 1 102 94 3 2
18 1 0 0 35 59 57 3 2 1 110 111 4 4
27 1 0 0 39 34 76 1 1 1 86 88 2 1
25 1 0 0 19 32 73 4 2 1 94 86 1 1
28 1 0 0 38 47 88 3 2 1 48 54 1 1
18 2 1 0 29 64 60 3 2 1 145 145 2 1
28 1 0 0 2 36 92 2 2 1 153 197 1 0
28 1 0 0 22 23 84 0 2 1 133 132 2 1
15 1 0 0 37 20 82 1 2 1 50 47 4 4
16 1 0 0 55 89 81 5 2 1 73 71 4 3
17 1 0 0 53 23 90 1 2 1 83 75 2 3
34 1 0 0 10 23 49 4 2 1 250 257 1 0
20 1 0 0 33 38 50 1 2 1 101 108 2 2
31 2 1 0 29 52 45 1 2 1 145 145 2 1
25 1 0 0 46 43 61 1 1 1 90 94 4 4
23 1 0 0 26 31 75 2 2 1 145 145 2 1
11 1 0 0 29 71 62 3 2 1 66 66 4 3
15 1 0 0 42 37 82 2 2 1 87 90 4 4
28 1 0 0 50 35 57 1 2 1 98 83 2 1
30 1 0 0 58 40 57 2 2 1 52 52 2 1
23 1 0 0 29 26 75 0 2 1 145 145 2 1
35 1 0 0 44 31 56 2 2 1 293 290 3 2
30 1 0 0 39 20 71 1 2 1 125 122 3 2
18 1 0 0 38 29 85 3 2 1 110 117 3 2
25 1 0 0 7 71 89 3 2 1 46 57 1 0
25 1 0 0 43 16 62 1 2 1 110 109 3 3
32 1 0 0 21 51 61 9 2 1 21 360 2 0
27 1 1 0 7 32 72 2 2 1 189 182 1 0
30 1 0 0 19 47 76 1 2 1 219 218 4 4
23 2 3 1 29 42 75 7 3 1 145 145 2 1
13 1 0 0 29 35 59 2 2 1 112 109 3 2
22 1 0 0 26 13 85 2 1 1 69 75 2 1
24 1 0 0 32 57 68 14 2 1 96 92 4 4
19 1 0 0 31 23 89 1 2 1 44 44 2 2
23 2 0 0 29 36 75 3 2 1 145 145 2 1
25 1 0 0 50 54 70 22 2 1 47 53 1 1
18 1 0 0 24 26 92 1 2 1 227 225 1 1
25 1 0 0 40 57 81 2 1 0 68 88 2 2
24 1 0 0 27 26 74 0 2 1 91 92 3 2
32 1 0 0 35 30 60 3 2 1 257 273 2 2
16 1 0 0 36 19 86 5 2 1 76 77 3 3
32 1 0 0 108 73 55 3 2 1 331 332 2 1
28 2 0 0 33 66 71 5 2 1 321 322 1 1
30 1 0 0 24 28 68 1 2 1 239 244 2 2
19 1 0 0 37 29 70 1 2 1 105 106 4 3
28 1 0 0 6 33 78 4 2 1 242 240 2 3
11 1 0 0 41 53 60 1 2 1 196 153 1 0
9 1 0 0 52 6 100 1 2 1 145 145 2 1
23 2 3 0 29 52 75 5 2 1 145 145 2 1
25 1 0 0 31 36 95 2 2 1 217 208 1 1
19 1 0 0 16 71 94 3 2 1 49 41 2 1
15 1 1 0 9 20 95 3 2 1 258 235 1 1
33 1 0 0 32 17 58 3 2 1 254 254 2 2
22 1 0 0 33 19 94 1 2 1 145 145 2 1
28 1 0 0 29 37 87 2 2 1 239 237 2 2
14 1 0 0 25 32 80 2 2 1 66 72 2 2
26 1 1 0 1 19 85 10 2 1 57 42 0 0
29 1 0 0 35 53 72 3 2 1 302 311 1 0
23 1 1 0 29 47 75 5 2 1 145 145 2 1
23 2 1 0 29 46 75 5 2 1 145 145 2 1
21 2 1 0 5 55 57 3 2 1 71 62 2 1
28 1 0 0 44 41 82 2 2 1 312 340 2 1
23 2 0 0 18 40 100 1 2 1 189 197 2 1
18 2 1 0 19 20 88 1 2 1 205 199 0 0
23 1 0 0 31 27 75 2 2 0 145 145 2 1
34 1 0 0 69 46 47 3 2 1 295 272 2 0
22 1 0 0 14 46 77 3 2 1 45 46 3 2
23 1 0 0 29 12 75 1 2 0 145 145 2 1
22 1 0 0 42 62 59 2 1 1 56 53 1 1
26 2 0 0 2 40 85 13 2 0 120 132 0 0
23 2 0 0 29 62 75 2 2 1 145 145 2 1
17 1 0 0 35 30 56 1 2 1 38 24 2 0
31 1 0 0 21 12 65 1 1 1 118 114 4 3
27 1 0 0 21 23 83 1 2 1 94 96 2 2
29 1 0 0 8 28 70 2 2 1 204 207 2 1
23 1 0 0 15 7 93 1 2 1 107 101 1 1
26 1 0 0 11 33 70 4 2 1 165 166 1 0
20 1 0 0 31 33 43 1 2 1 94 94 3 2
24 1 0 0 29 19 70 2 2 1 57 51 4 4
24 1 0 0 36 39 90 1 1 1 89 88 1 1
12 1 0 0 25 51 57 3 2 2 77 76 2 1
23 1 0 0 12 48 88 3 2 1 134 138 2 1
15 1 0 0 43 46 73 1 1 0 99 102 3 2
18 1 0 0 29 16 97 2 2 1 338 325 3 1
23 1 0 0 12 42 75 2 2 0 145 145 2 1
33 1 0 0 36 23 57 2 2 1 267 256 4 3
25 1 0 0 26 17 83 1 2 1 145 145 2 1
23 1 0 0 56 65 75 2 2 0 145 145 2 1
25 1 0 0 14 18 91 1 2 1 321 289 1 0
12 2 0 0 35 48 73 2 2 0 134 122 1 1
19 1 0 0 28 33 80 1 2 1 103 96 2 2
15 2 1 0 18 54 71 3 2 1 86 71 1 0
25 1 0 0 23 67 67 5 2 1 18 41 1 0
22 2 0 0 18 16 92 1 2 1 15 308 0 0
16 1 0 0 7 49 97 2 2 1 129 132 0 0
33 1 0 0 31 23 53 1 1 1 154 158 1 0
20 1 0 0 59 49 60 2 2 1 125 124 2 2
29 1 0 0 19 16 63 1 1 1 77 76 1 1
24 1 0 0 14 72 83 13 2 1 87 89 2 2
24 1 0 0 3 50 89 6 2 1 178 174 1 1
23 1 0 0 40 23 75 1 2 0 145 145 2 1
28 1 0 0 15 60 84 4 2 1 212 215 2 1
24 1 0 0 28 32 59 3 1 5 92 90 3 2
18 1 0 0 26 104 61 3 2 1 105 99 3 3
23 2 0 0 7 42 81 2 2 1 180 268 0 0
22 1 0 0 57 45 76 6 2 1 62 67 3 2
24 1 0 0 20 23 89 3 2 1 145 145 2 1
25 2 0 0 4 47 81 2 2 1 122 213 0 0
31 1 0 0 25 28 59 1 1 0 141 143 3 1
32 1 0 0 36 27 61 2 2 1 268 272 2 2
23 2 2 0 29 79 75 7 2 1 145 145 2 1
26 1 1 0 4 21 86 3 2 1 249 263 1 1
27 1 0 0 9 40 79 1 2 1 193 175 1 0
27 2 0 0 0 40 80 5 2 0 207 127 0 0
27 1 0 0 11 27 76 1 2 1 184 183 1 1
15 1 0 0 34 44 87 2 2 1 40 29 2 1
29 1 0 0 29 36 79 4 2 1 145 145 2 1
27 1 0 0 23 37 75 1 2 0 87 86 3 2
24 1 0 0 10 22 94 2 2 1 270 181 1 0
27 1 0 0 11 33 76 2 2 1 239 241 4 3
24 1 0 0 21 27 72 1 2 1 184 183 4 4
26 2 0 0 29 33 71 1 2 1 145 145 2 1
23 1 1 0 29 52 75 1 2 1 145 145 2 1
29 1 0 0 41 57 67 4 2 1 260 275 3 3
29 1 0 0 12 41 71 3 2 1 263 262 2 1
25 1 0 0 71 29 78 4 2 1 145 145 2 1
23 1 0 0 14 42 73 9 2 1 98 87 3 2
19 2 0 0 15 49 86 2 2 1 119 119 2 1
20 1 0 0 35 23 91 1 1 1 88 250 0 0
17 1 1 0 29 45 68 3 2 1 145 145 2 1
16 1 0 0 24 70 93 2 2 1 243 241 1 1
26 1 0 0 34 113 65 3 2 1 65 63 6 5
20 1 0 0 62 37 86 1 1 1 72 71 1 1
14 1 0 0 54 14 100 1 2 1 145 145 2 1
19 1 0 0 33 21 97 0 2 1 51 51 4 4
26 1 0 0 20 12 90 1 2 1 70 72 4 4
28 1 0 0 3 23 82 16 2 0 100 109 0 0
23 1 0 0 29 21 70 2 2 1 83 86 4 3
13 1 0 0 34 51 71 3 2 1 88 93 5 5
25 1 0 0 20 56 79 6 2 1 273 156 0 0
27 1 0 0 0 34 85 9 2 1 46 32 0 0
31 1 0 0 49 33 58 3 2 1 316 314 2 0
25 1 0 0 33 37 77 2 2 1 89 84 3 3
30 1 0 0 38 42 63 3 2 1 255 257 6 6
17 1 0 0 45 64 86 2 2 1 29 29 7 7
